ques,diff
14189,5
14190,5
14191,5
14192,8
14193,10
14194,10
14195,10
14196,10
14197,10
14198,10
14199,5
14200,5
14201,5
14202,5
14203,5
14204,5
14205,4
14206,5
14207,5
14208,5
14209,5
14210,5
14211,5
14212,5
14213,6
14214,2
14215,10
14216,10
14217,1
14218,0
14219,3
14220,0
14221,5
14222,5
14223,7
14224,10
14225,2
14226,5
14227,8
14228,2
14229,5
14230,5
14231,5
14232,5
14233,5
14234,5
14235,3
14236,5
14237,8
14238,6
14239,5
14240,3
14241,6
14242,5
14243,5
14244,5
14245,5
14246,5
14247,6
14248,5
14249,5
14250,3
14251,5
14252,5
14253,5
14254,10
14255,5
14256,5
14257,5
14258,5
14259,5
14260,5
14261,6
14262,6
14263,10
14264,5
14265,5
14266,5
14267,5
14268,5
14269,5
14270,5
14271,5
14272,5
14273,10
14274,4
14275,5
14276,5
14277,5
14278,5
14279,5
14280,5
14281,5
14282,5
14283,5
14284,5
14285,5
14286,10
14287,5
14288,10
14289,5
14290,5
14291,5
14292,5
14293,5
14294,5
14295,10
14296,5
14297,5
14298,3
14299,10
14300,5
14301,5
14302,5
14303,7
14304,10
14305,5
14306,5
14307,5
14308,5
14309,5
14310,5
14311,5
14312,5
14313,5
14314,5
14315,6
14316,5
14317,5
14318,5
14319,5
14320,9
14321,5
14322,5
14323,5
14324,5
14325,3
14326,6
14327,3
14328,5
14329,5
14330,7
14331,5
14332,5
14333,5
14334,5
14335,5
14336,5
14337,5
14338,5
14339,5
14340,5
14341,5
14342,5
14343,5
14344,5
14345,5
14346,10
14347,5
14348,6
14349,5
14350,0
14351,0
14352,5
14353,5
14354,5
14355,5
14356,5
14357,5
14358,5
14359,5
14360,5
14361,5
14362,5
14363,6
14364,5
14365,5
14366,5
14367,5
14368,6
14369,10
14370,5
14371,5
14372,5
14373,5
14374,5
14375,5
14376,5
14377,5
14378,5
14379,5
14380,5
14381,5
14382,5
14383,5
14384,5
14385,5
14386,5
14387,7
14388,5
14389,5
14390,5
14391,5
14392,5
14393,2
14394,5
14395,6
14396,10
14397,10
14398,6
14399,7
14400,6
14401,5
14402,5
14403,2
14404,6
14405,6
14406,7
14407,5
14408,5
14409,5
14410,6
14411,5
14412,5
14413,8
14414,5
14415,5
14416,5
14417,5
14418,5
14419,5
14420,5
14421,5
14422,5
14423,8
14424,5
14425,5
14426,5
14427,5
14428,5
14429,5
14430,4
14431,8
14432,4
14433,8
14434,10
14435,7
14436,5
14437,5
14438,7
14439,7
14440,6
14441,7
14442,9
14443,5
14444,8
14445,7
14446,6
14447,6
14448,10
14449,10
14450,6
14451,10
14452,6
14453,10
14454,6
14455,10
14456,10
14457,10
14458,5
14459,5
14460,5
14461,5
14462,10
14463,5
14464,5
14465,5
14466,5
14467,6
14468,5
14469,5
14470,5
14471,5
14472,7
14473,5
14474,5
14475,6
14476,3
14477,5
14478,5
14479,10
14480,10
14481,5
14482,5
14483,5
14484,5
14485,6
14486,3
14487,5
14488,5
14489,5
14490,10
14491,5
14492,5
14493,5
14494,5
14495,5
14496,5
14497,5
14498,5
14499,5
14500,10
14501,5
14502,6
14503,5
14504,8
14505,10
14506,5
14507,5
14508,5
14509,5
14510,5
14511,5
14512,5
14513,5
14514,5
14515,5
14516,5
14517,5
14518,5
14519,5
14520,5
14521,10
14522,5
14523,5
14524,5
14525,5
14526,5
14527,5
14528,5
14529,5
14530,5
14531,5
14532,5
14533,2
14534,7
14535,10
14536,6
14537,10
14538,5
14539,0
14540,3
14541,5
14542,3
14543,5
14544,5
14545,5
14546,5
14547,5
14548,5
14549,5
14550,5
14551,5
14552,5
14553,5
14554,5
14555,5
14556,5
14557,5
14558,5
14559,5
14560,5
14561,5
14562,5
14563,5
14564,5
14565,5
14566,5
14567,5
14568,5
14569,4
14570,2
14571,5
14572,8
14573,10
14574,8
14575,5
14576,2
14577,6
14578,8
14579,5
14580,10
14581,5
14582,5
14583,5
14584,5
14585,5
14586,5
14587,5
14588,5
14589,5
14590,5
14591,5
14592,5
14593,5
14594,5
14595,5
14596,5
14597,5
14598,5
14599,5
14600,5
14601,5
14602,5
14603,5
14604,6
14605,3
14606,0
14607,10
14608,10
14609,6
14610,10
14611,5
14612,8
14613,5
14614,10
14615,1
14616,5
14617,5
14618,10
14619,5
14620,5
14621,0
14622,5
14623,5
14624,4
14625,6
14626,10
14627,6
14628,6
14629,5
14630,6
14631,2
14632,10
14633,10
14634,6
14635,3
14636,8
14637,5
14638,5
14639,10
14640,5
14641,5
14642,3
14643,5
14644,10
14645,5
14646,7
14647,7
14648,3
14649,5
14650,6
14651,10
14652,10
14653,7
14654,10
14655,5
14656,5
14657,5
14658,5
14659,5
14660,8
14661,7
14662,5
14663,10
14664,0
14665,6
14666,5
14667,5
14668,6
14669,3
14670,6
14671,10
14672,10
14673,5
14674,5
14675,5
14676,5
14677,10
14678,5
14679,10
14680,5
14681,0
14682,5
14683,5
14684,6
14685,5
14686,5
14687,5
14688,5
14689,6
14690,5
14691,5
14692,10
14693,6
14694,5
14695,5
14696,5
14697,6
14698,0
14699,5
14700,0
14701,5
14702,5
14703,5
14704,5
14705,10
14706,5
14707,5
14708,5
14709,5
14710,5
14711,5
14712,5
14713,5
14714,5
14715,5
14716,5
14717,5
14718,5
14719,5
14720,5
14721,5
14722,5
14723,5
14724,5
14725,5
14726,5
14727,5
14728,5
14729,5
14730,5
14731,5
14732,10
14733,5
14734,5
14735,5
14736,5
14737,8
14738,6
14739,5
14740,5
14741,5
14742,5
14743,5
14744,5
14745,5
14746,5
14747,5
14748,5
14749,5
14750,5
14751,5
14752,5
14753,5
14754,5
14755,3
14756,10
14757,10
14758,8
14759,10
14760,10
14761,10
14762,7
14763,5
14764,10
14765,7
14766,10
14767,5
14768,5
14769,5
14770,5
14771,5
14772,5
14773,5
14774,5
14775,5
14776,5
14777,0
14778,5
14779,5
14780,5
14781,5
14782,5
14783,5
14784,5
14785,5
14786,5
14787,5
14788,5
14789,5
14790,5
14791,5
14792,5
14793,5
14794,5
14795,5
14796,5
14797,5
14798,5
14799,5
14800,5
14801,5
14802,5
14803,5
14804,5
14805,5
14806,5
14807,5
14808,5
14809,5
14810,5
14811,5
14812,5
14813,5
14814,5
14815,5
14816,5
14817,5
14818,5
14819,5
14820,5
14821,5
14822,5
14823,5
14824,5
14825,5
14826,5
14827,10
14828,5
14829,10
14830,5
14831,5
14832,0
14833,5
14834,5
14835,5
14836,5
14837,5
14838,5
14839,5
14840,5
14841,5
14842,5
14843,5
14844,5
14845,5
14846,5
14847,5
14848,5
14849,5
14850,5
14851,5
14852,5
14853,5
14854,2
14855,6
14856,3
14857,10
14858,10
14859,10
14860,10
14861,10
14862,10
14863,6
14864,10
14865,10
14866,5
14867,5
14868,5
14869,5
14870,5
14871,5
14872,5
14873,5
14874,5
14875,5
14876,5
14877,5
14878,5
14879,10
14880,5
14881,6
14882,5
14883,5
14884,5
14885,5
14886,5
14887,5
14888,5
14889,5
14890,5
14891,5
14892,5
14893,5
14894,5
14895,5
14896,5
14897,5
14898,5
14899,5
14900,5
14901,5
14902,5
14903,5
14904,5
14905,5
14906,5
14907,5
14908,5
14909,3
14910,5
14911,5
14912,5
14913,5
14914,5
14915,5
14916,5
14917,5
14918,5
14919,5
14920,5
14921,5
14922,5
14923,5
14924,5
14925,5
14926,5
14927,5
14928,5
14929,5
14930,5
14931,5
14932,5
14933,5
14934,5
14935,5
14936,5
14937,5
14938,5
14939,5
14940,5
14941,5
14942,5
14943,5
14944,10
14945,5
14946,5
14947,5
14948,5
14949,5
14950,5
14951,5
14952,5
14953,5
14954,5
14955,5
14956,5
14957,5
14958,5
14959,5
14960,5
14961,5
14962,5
14963,5
14964,5
14965,3
14966,5
14967,5
14968,5
14969,5
14970,5
14971,5
14972,5
14973,5
14974,5
14975,5
14976,5
14977,5
14978,5
14979,5
14980,5
14981,5
14982,5
14983,5
14984,5
14985,5
14986,5
14987,5
14988,5
14989,5
14990,5
14991,5
14992,5
14993,5
14994,5
14995,5
14996,5
14997,5
14998,5
14999,5
15000,5
15001,5
15002,5
15003,5
15004,5
15005,5
15006,5
15007,5
15008,5
15009,5
15010,5
15011,5
15012,5
15013,5
15014,5
15015,5
15016,5
15017,5
15018,5
15019,5
15020,5
15021,5
15022,5
15023,5
15024,5
15025,5
15026,5
15027,5
15028,5
15029,5
15030,5
15031,5
15032,0
15033,5
15034,6
15035,3
15036,6
15037,5
15038,5
15039,5
15040,5
15041,5
15042,5
15043,5
15044,5
15045,5
15046,5
15047,5
15048,5
15049,5
15050,5
15051,5
15052,5
15053,5
15054,5
15055,5
15056,5
15057,5
15058,5
15059,5
15060,5
15061,5
15062,5
15063,5
15064,5
15065,5
15066,5
15067,5
15068,5
15069,5
15070,5
15071,5
15072,5
15073,5
15074,5
15075,5
15076,5
15077,5
15078,5
15079,5
15080,5
15081,5
15082,5
15083,5
15084,5
15085,5
15086,5
15087,5
15088,5
15089,5
15090,5
15091,5
15092,5
15093,5
15094,5
15095,5
15096,6
15097,5
15098,5
15099,5
15100,5
15101,5
15102,5
15103,10
15104,3
15105,10
15106,6
15107,10
15108,3
15109,10
15110,5
15111,4
15112,10
15113,6
15114,3
15115,5
15116,5
15117,6
15118,3
15119,5
15120,10
15121,5
15122,7
15123,3
15124,5
15125,6
15126,10
15127,10
15128,5
15129,5
15130,3
15131,5
15132,2
15133,5
15134,5
15135,5
15136,5
15137,6
15138,5
15139,5
15140,2
15141,5
15142,5
15143,5
15144,5
15145,5
15146,6
15147,5
15148,6
15149,5
15150,5
15151,5
15152,10
15153,5
15154,6
15155,6
15156,5
15157,6
15158,5
15159,10
15160,5
15161,10
15162,5
15163,3
15164,5
15165,6
15166,8
15167,3
15168,6
15169,0
15170,4
15171,5
15172,6
15173,5
15174,3
15175,5
15176,5
15177,5
15178,6
15179,3
15180,5
15181,5
15182,5
15183,5
15184,5
15185,5
15186,3
15187,6
15188,5
15189,5
15190,5
15191,5
15192,5
15193,5
15194,5
15195,10
15196,5
15197,5
15198,5
15199,5
15200,8
15201,5
15202,5
15203,5
15204,2
15205,5
15206,5
15207,5
15208,5
15209,5
15210,10
15211,10
15212,5
15213,5
15214,5
15215,5
15216,5
15217,7
15218,5
15219,5
15220,5
15221,5
15222,5
15223,5
15224,5
15225,5
15226,5
15227,5
15228,5
15229,5
15230,5
15231,5
15232,5
15233,5
15234,5
15235,5
15236,5
15237,5
15238,5
15239,5
15240,5
15241,5
15242,5
15243,5
15244,5
15245,5
15246,5
15247,5
15248,5
15249,5
15250,5
15251,5
15252,5
15253,5
15254,5
15255,6
15256,5
15257,5
15258,5
15259,5
15260,5
15261,5
15262,5
15263,6
15264,5
15265,10
15266,5
15267,5
15268,5
15269,5
15270,5
15271,5
15272,5
15273,5
15274,10
15275,10
15276,5
15277,5
15278,3
15279,5
15280,5
15281,5
15282,5
15283,5
15284,5
15285,5
15286,5
15287,5
15288,5
15289,5
15290,5
15291,5
15292,5
15293,5
15294,5
15295,7
15296,5
15297,5
15298,5
15299,5
15300,5
15301,5
15302,5
15303,5
15304,5
15305,5
15306,5
15307,10
15308,6
15309,10
15310,5
15311,5
15312,5
15313,5
15314,5
15315,5
15316,5
15317,6
15318,5
15319,6
15320,5
15321,5
15322,5
15323,5
15324,5
15325,10
15326,5
15327,5
15328,6
15329,5
15330,5
15331,5
15332,5
15333,6
15334,5
15335,10
15336,5
15337,5
15338,5
15339,6
15340,5
15341,5
15342,5
15343,5
15344,5
15345,5
15346,5
15347,5
15348,5
15349,5
15350,5
15351,5
15352,5
15353,5
15354,5
15355,5
15356,5
15357,5
15358,5
15359,5
15360,5
15361,3
15362,5
15363,5
15364,6
15365,5
15366,5
15367,5
15368,5
15369,5
15370,5
15371,5
15372,5
15373,5
15374,5
15375,5
15376,5
15377,5
15378,5
15379,5
15380,10
15381,6
15382,5
15383,5
15384,5
15385,5
15386,5
15387,5
15388,5
15389,5
15390,5
15391,5
15392,5
15393,5
15394,5
15395,6
15396,5
15397,5
15398,5
15399,5
15400,5
15401,5
15402,10
15403,5
15404,5
15405,5
15406,5
15407,5
15408,5
15409,5
15410,5
15411,5
15412,5
15413,5
15414,5
15415,5
15416,5
15417,5
15418,5
15419,5
15420,5
15421,5
15422,5
15423,5
15424,5
15425,5
15426,5
15427,5
15428,5
15429,5
15430,5
15431,5
15432,5
15433,5
15434,2
15435,0
15436,5
15437,5
15438,5
15439,5
15440,5
15441,5
15442,5
15443,5
15444,5
15445,5
15446,5
15447,5
15448,5
15449,5
15450,5
15451,5
15452,5
15453,5
15454,5
15455,5
15456,5
15457,5
15458,5
15459,5
15460,5
15461,5
15462,5
15463,5
15464,5
15465,5
15466,5
15467,5
15468,5
15469,5
15470,5
15471,5
15472,5
15473,5
15474,5
15475,5
15476,5
15477,5
15478,5
15479,5
15480,5
15481,5
15482,5
15483,5
15484,5
15485,5
15486,5
15487,5
15488,5
15489,5
15490,5
15491,5
15492,5
15493,5
15494,5
15495,5
15496,5
15497,5
15498,5
15499,5
15500,5
15501,5
15502,5
15503,5
15504,5
15505,5
15506,5
15507,5
15508,5
15509,5
15510,5
15511,5
15512,5
15513,5
15514,5
15515,5
15516,5
15517,5
15518,5
15519,5
15520,5
15521,5
15522,5
15523,5
15524,5
15525,5
15526,5
15527,5
15528,5
15529,5
15530,5
15531,5
15532,5
15533,5
15534,5
15535,5
15536,5
15537,5
15538,5
15539,5
15540,5
15541,5
15542,5
15543,5
15544,5
15545,5
15546,5
15547,5
15548,5
15549,5
15550,5
15551,5
15552,5
15553,5
15554,5
15555,5
15556,5
15557,5
15558,5
15559,5
15560,5
15561,5
15562,5
15563,5
15564,5
15565,5
15566,5
15567,5
15568,5
15569,5
15570,5
15571,5
15572,5
15573,5
15574,5
15575,5
15576,5
15577,5
15578,5
15579,5
15580,5
15581,5
15582,5
15583,5
15584,5
15585,5
15586,5
15587,5
15588,5
15589,5
15590,5
15591,5
15592,5
15593,5
15594,5
15595,5
15596,5
15597,5
15598,5
15599,5
15600,5
15601,5
15602,5
15603,5
15604,5
15605,5
15606,5
15607,5
15608,5
15609,5
15610,5
15611,5
15612,5
15613,5
15614,5
15615,5
15616,5
15617,5
15618,5
15619,5
15620,5
15621,5
15622,5
15623,5
15624,5
15625,5
15626,5
15627,5
15628,5
15629,5
15630,5
15631,5
15632,5
15633,5
15634,5
15635,5
15636,5
15637,5
15638,5
15639,5
15640,5
15641,5
15642,5
15643,5
15644,5
15645,5
15646,5
15647,5
15648,5
15649,5
15650,5
15651,5
15652,5
15653,5
15654,5
15655,5
15656,5
15657,5
15658,5
15659,5
15660,5
15661,5
15662,5
15663,5
15664,5
15665,5
15666,5
15667,5
15668,5
15669,5
15670,5
15671,5
15672,5
15673,5
15674,5
15675,5
15676,5
15677,5
15678,5
15679,5
