ques,type
12270,0
9285,0
15516,0
7160,0
4191,0
13370,1
9004,0
12506,0
392,0
1775,0
6045,0
8572,2
10684,0
11795,0
10090,0
1494,0
5243,1
877,2
8785,0
13071,0
189,0
7787,0
5826,0
8123,2
8504,0
772,1
14751,0
14157,0
4004,0
1275,0
7506,0
5545,0
587,2
11311,0
12852,0
2699,0
4240,0
2082,2
11030,0
3538,1
8301,0
12571,0
13938,0
3785,0
1824,0
8071,0
5342,0
14532,0
10155,0
15362,0
13657,0
3504,0
7022,0
12793,1
942,2
8850,0
15337,0
2215,0
1621,0
7852,0
5891,0
757,1
5027,1
10530,0
3054,1
3301,0
1340,0
7571,0
4842,0
11616,0
14878,0
13173,0
3020,0
35,0
4561,0
5672,0
10327,0
8366,0
14003,0
3850,0
1121,0
7352,0
5407,0
10734,2
11845,2
6664,2
9452,0
13722,0
2801,0
5222,1
7087,0
4102,0
11132,0
9171,0
14378,0
2520,0
11379,1
1686,0
13256,1
11962,0
10001,0
15464,0
13519,0
6868,0
4907,0
8952,0
15199,0
13238,0
356,0
6587,0
7698,0
5993,0
13485,1
10376,0
8687,0
9798,0
14324,0
3147,0
1186,0
7673,0
2283,1
4688,0
12772,1
11478,0
13019,0
2866,0
6368,0
4423,0
10861,2
7902,2
11197,0
8212,0
14699,0
12738,0
13849,0
3952,0
2007,0
7214,0
5253,0
11876,2
12283,0
15529,0
13568,0
2663,0
702,0
6933,0
10978,0
9017,0
15248,0
12535,0
2382,0
421,0
1788,0
8019,0
6058,0
10697,0
11808,0
3212,0
1507,0
6714,0
890,2
11543,0
8814,0
13084,0
5592,1
202,0
6433,0
7800,0
5855,0
4991,1
11358,1
10494,0
14764,0
14170,0
4017,0
1032,0
7535,0
15011,1
10236,2
600,2
9363,0
12865,0
2712,0
1023,0
6230,0
4269,0
8746,2
11043,0
8314,0
13448,1
12584,0
2447,0
3814,0
1853,0
5108,1
5355,0
8084,0
14545,0
7652,2
12129,0
10168,0
15391,0
13686,0
548,0
7035,0
13933,1
10824,0
15110,0
2228,0
267,0
1634,0
7865,0
5904,0
12111,1
14493,2
2041,2
8598,0
9965,0
14235,0
3314,0
1353,0
7584,0
4615,0
12077,2
4183,2
11645,0
14891,0
12930,0
48,0
6295,0
4590,0
5701,0
10340,0
8379,0
14610,0
3879,0
1150,0
5420,0
6517,1
9465,0
13751,0
2574,0
7100,0
4115,0
5633,2
6412,2
7779,2
9184,0
12446,0
4954,1
3660,0
1699,0
8186,0
9447,1
10030,0
6634,1
13532,0
1418,0
6881,0
14373,1
5183,1
801,2
3194,1
8725,0
13251,0
369,0
7727,0
5766,0
10405,0
8700,0
14081,0
1215,0
4717,0
12108,2
11491,0
9530,0
13032,0
2895,0
934,0
4436,0
10803,2
12074,1
11210,0
8225,0
14712,0
12767,0
11457,1
3725,0
13878,0
7227,0
12040,0
15558,0
13597,0
6946,0
4217,0
9478,2
11007,0
9046,0
15277,0
2395,0
9293,1
1545,0
6087,0
4199,1
10726,0
11837,0
13378,0
3225,0
1520,0
6743,0
4782,0
832,2
11556,0
8827,0
15058,0
13097,0
2944,0
231,0
4501,0
5868,0
8546,0
4316,1
4046,0
14199,0
7548,0
5587,0
11090,1
14336,1
9376,0
1900,1
12894,0
2741,0
780,0
5146,1
4282,0
15623,0
11056,0
3580,1
9111,0
12613,0
2460,0
3827,0
1866,0
8097,0
5368,0
11319,1
14574,0
14316,2
10197,0
15404,0
13443,0
3546,0
6792,0
13011,2
10853,0
8892,0
15123,0
2241,0
280,0
1663,0
7894,0
5933,0
5069,1
11436,1
10572,0
8611,0
9978,0
14248,0
3087,0
1382,0
7613,0
4628,0
12090,2
4196,2
9697,0
11402,0
12959,0
3062,0
77,0
6308,0
4603,0
5714,0
14904,0
2189,2
8011,2
8392,0
10353,0
13798,1
14045,0
3892,0
1931,0
7394,0
5433,0
14639,0
3204,2
2340,1
9238,0
12223,0
13764,0
2587,0
7113,0
4128,0
5415,1
2155,2
10918,0
3426,1
9213,0
12459,0
2306,0
14420,0
1712,0
7959,0
10301,2
10637,0
12004,0
10043,0
13298,1
13545,0
3392,0
1447,0
15657,2
11723,0
8738,0
13264,0
2103,0
142,0
7740,0
5779,0
4915,1
10418,0
8457,0
14110,0
3189,0
1228,0
4730,0
540,2
11504,0
9559,0
12805,0
2908,0
6154,0
4449,0
11239,0
8254,0
762,1
14485,0
5032,1
3738,0
13891,0
7240,0
7576,2
15571,0
13610,0
728,0
6975,0
5261,1
9676,2
9059,0
12305,0
2408,0
463,0
1574,0
2671,1
6100,0
8442,2
10739,0
9889,0
13407,0
3254,0
1293,0
6756,0
4795,0
11569,0
9608,0
15087,0
13126,0
2973,0
244,0
6475,0
4514,0
5881,0
15238,2
1762,2
10264,0
14806,0
4059,0
1074,0
7305,0
5600,0
11983,2
3371,2
12660,1
9405,0
12907,0
2754,0
6256,0
4311,0
11773,2
11085,0
9124,0
12626,0
2473,0
3584,0
1895,0
14738,2
11668,1
2288,1
10210,0
11915,0
13456,0
15417,0
590,0
6821,0
5116,0
9593,2
997,2
10866,0
15136,0
2270,0
309,0
6540,0
7907,0
5946,0
15321,4
9488,1
10585,0
8624,0
9751,0
14277,0
3100,0
1395,0
7626,0
9319,2
522,2
7009,2
11168,1
707,2
11431,0
9726,0
14933,0
12972,0
2819,0
90,0
6321,0
4360,0
5743,0
2202,2
8024,2
8421,0
11150,0
12691,0
14058,0
3905,0
1944,0
14652,0
5462,0
9868,2
12236,0
9251,0
13777,0
2600,0
7142,0
4157,0
9658,2
6525,2
2168,2
10931,0
8970,0
13336,1
14433,0
2335,0
3702,0
1741,0
4740,1
7972,0
8353,2
10243,2
10314,2
3853,2
11770,1
5394,2
15016,1
10650,0
5579,2
10056,0
6420,1
12017,0
13318,0
1460,0
14415,1
2557,1
5209,1
11736,0
8767,0
14998,0
13293,0
155,0
6642,0
7753,0
5792,0
3634,2
10447,0
8486,0
14123,0
3970,0
1241,0
7472,0
5527,0
11277,0
9572,0
12818,0
2921,0
6183,0
4478,0
15186,2
4725,1
8267,0
3767,0
1806,0
7269,0
5308,0
8603,2
15415,4
10121,0
13639,0
3486,0
12775,1
2869,2
6300,2
10777,0
9072,0
15319,0
12334,0
2181,0
476,0
1587,0
7818,0
6113,0
4993,1
10496,0
9918,0
6522,1
13420,0
3267,0
1306,0
6769,0
4808,0
9301,2
689,2
11598,0
9637,0
15100,0
13139,0
1,0
6488,0
4543,0
5654,0
14412,2
8022,2
10293,0
8332,0
14819,0
13969,0
4072,0
1103,0
7334,0
5629,0
3384,2
9418,0
15649,0
12920,0
5188,1
7053,0
8801,2
2166,2
2095,2
11098,0
9137,0
12655,0
2502,0
3613,0
1908,0
8139,0
5154,0
14173,2
9816,2
5561,2
11928,0
15446,0
603,0
6834,0
4873,0
3835,1
9366,2
939,2
11663,0
8934,0
322,0
6553,0
5975,0
2434,2
10614,0
8653,0
9764,0
3113,0
1152,0
4670,0
9332,2
720,2
11444,0
9483,0
14946,0
12985,0
2832,0
119,0
6350,0
4389,0
5756,0
11163,0
8434,0
14665,0
12704,0
13831,0
3934,0
1973,0
7180,0
5475,0
10731,2
14238,2
12249,0
9264,0
15511,0
7155,0
4170,0
1939,1
9600,2
15301,4
10944,0
8999,0
14462,0
12501,0
2348,0
1754,0
6024,0
10256,2
8567,2
10679,0
10085,0
13331,0
3434,0
1473,0
6680,0
11765,0
8780,0
2129,0
168,0
7782,0
5821,0
13553,1
4957,1
11324,1
10460,0
8499,0
14136,0
3999,0
1270,0
7501,0
5540,0
11978,2
6637,1
3382,2
11290,0
9585,0
12847,0
2694,0
4235,0
3197,1
2077,2
11009,0
8280,0
14527,0
12566,0
5074,1
3780,0
1819,0
7282,0
5321,0
9814,2
7433,2
15428,4
10150,0
15613,0
13652,0
5040,0
921,2
8845,0
12347,0
2194,0
489,0
1600,0
7847,0
6142,0
9684,1
10525,0
11892,0
13433,0
3280,0
1335,0
7566,0
4837,0
471,1
9314,2
12313,1
718,2
2592,2
11611,0
9650,0
14857,0
13152,0
3015,0
30,0
4556,0
5667,0
2327,2
12194,1
10306,0
14832,0
3845,0
7347,0
5386,0
12160,0
15678,0
13717,0
835,0
7066,0
11127,0
9166,0
12668,0
2515,0
3626,0
1665,0
4920,1
8152,0
10254,2
11710,1
11957,0
9996,0
6600,1
11093,1
3345,0
616,0
6863,0
4902,0
14339,1
15459,0
5149,1
11676,0
8947,0
15178,0
13217,0
351,0
6582,0
7693,0
5988,0
13896,2
8666,0
14319,0
1181,0
7668,0
4683,0
9496,0
14975,0
13014,0
2861,0
5266,1
6363,0
4402,0
11176,0
2676,1
8207,0
12733,0
11439,1
3947,0
14694,0
7193,0
2827,1
5488,0
6329,1
10744,2
12278,0
15524,0
13819,0
2642,0
681,0
6912,0
5470,3
13131,2
10973,0
9012,0
12514,0
2361,0
1783,0
6053,0
10692,0
11803,0
10098,0
13344,0
3207,0
1502,0
4748,0
885,2
11522,0
15024,0
13079,0
2158,0
197,0
6428,0
7795,0
3429,1
5834,0
10473,0
14759,0
14165,0
4012,0
1027,0
7514,0
5553,0
13301,1
9358,0
12860,0
2707,0
1002,0
4248,0
2090,2
13196,2
12158,1
11038,0
8309,0
14540,0
12579,0
11285,1
3793,0
1832,0
8079,0
5350,0
13946,0
12394,1
10163,0
15370,0
13665,0
7277,1
950,2
10819,0
8858,0
15345,0
12360,0
262,0
1629,0
7860,0
5899,0
13894,2
3309,0
1348,0
7579,0
4850,0
6962,2
660,2
11624,0
9679,0
14886,0
13181,0
3028,0
43,0
6274,0
4569,0
5680,0
450,2
10335,0
8374,0
14605,0
14011,0
3858,0
1129,0
7360,0
11853,2
12189,0
9460,0
13730,0
2809,0
5230,1
7095,0
4110,0
9179,0
14386,0
12425,0
2528,0
11387,1
1694,0
8181,0
10009,0
15472,0
13527,0
3374,0
1413,0
6876,0
12663,1
11689,0
8704,0
15207,0
13246,0
2069,0
364,0
6595,0
7706,0
6001,0
13493,1
10384,0
8695,0
11671,1
3155,0
7425,0
2291,1
4696,0
577,2
12780,1
9525,0
2874,0
6376,0
4431,0
12410,2
2257,2
8220,0
14707,0
12746,0
5014,1
3960,0
2015,0
7222,0
13857,0
11884,2
12035,0
15537,0
13576,0
6941,0
4212,0
15343,4
10986,0
9025,0
15256,0
12543,0
2390,0
429,0
1540,0
6066,0
7410,2
10705,0
13373,0
3220,0
1515,0
6722,0
4761,0
2788,2
11551,0
8822,0
15053,0
13092,0
2171,0
210,0
6441,0
4480,0
5863,0
4743,1
11366,1
15636,1
8541,0
14178,0
4025,0
1040,0
7543,0
5582,0
15019,1
608,2
12873,0
775,0
6238,0
4277,0
8754,2
11051,0
14553,0
2455,0
3822,0
1861,0
8092,0
5363,0
14126,2
12137,0
10176,0
11017,1
3541,0
13694,0
6787,0
13941,1
10832,0
8887,0
15118,0
12389,0
2236,0
275,0
1642,0
7873,0
5912,0
10567,0
9973,0
14243,0
3322,0
1361,0
7592,0
4623,0
12085,2
11397,0
9692,0
14899,0
3041,0
56,0
4598,0
5709,0
15235,2
10348,0
8387,0
14618,0
14024,0
3887,0
1926,0
7389,0
5428,0
12202,0
9217,0
13759,0
2582,0
7108,0
4123,0
2989,2
10897,0
9192,0
12454,0
4962,1
3668,0
1707,0
11999,0
10038,0
13540,0
3387,0
14381,1
6889,0
5191,1
809,2
11718,0
8733,0
13259,0
377,0
7735,0
5774,0
10413,0
8452,0
14089,0
1223,0
7454,0
12116,2
535,2
11499,0
9538,0
13040,0
6149,0
4444,0
10811,2
12352,2
15584,1
11218,0
8233,0
14464,0
11465,1
3733,0
2028,0
7235,0
13886,0
9936,2
15566,0
13605,0
2684,0
723,0
6954,0
9671,2
10759,0
9054,0
15285,0
12300,0
2403,0
1553,0
8040,0
6095,0
2986,1
13386,0
3233,0
1528,0
6751,0
4790,0
840,2
11564,0
9603,0
15066,0
13105,0
2952,0
239,0
11811,1
4509,0
5876,0
3647,2
8554,0
14785,0
4324,1
4054,0
1069,0
7300,0
5595,0
14207,0
11345,0
15631,0
12902,0
2749,0
788,0
14767,1
4290,0
1035,1
6402,2
11064,0
9119,0
12621,0
2468,0
11327,1
1874,0
8105,0
8502,2
11910,0
10205,0
13451,0
3554,0
569,0
5111,0
14290,1
8900,0
15131,0
12402,0
2249,0
288,0
6535,0
5941,0
5077,1
10580,0
8619,0
9730,0
14256,0
3095,0
1390,0
7621,0
4636,0
10137,2
517,2
4204,2
9705,0
11410,0
12967,0
3070,0
85,0
6316,0
4355,0
5722,0
12350,2
10361,0
13806,1
14647,0
12686,0
14053,0
3900,0
7402,0
5441,0
9934,2
9863,2
7553,2
12231,0
9246,0
13772,0
2595,0
7121,0
11790,1
10926,0
8965,0
12467,0
3681,0
1720,0
7967,0
7350,2
10645,0
13306,1
10051,0
1455,0
838,2
14977,0
13272,0
2111,0
150,0
7748,0
5787,0
4923,1
8465,0
14118,0
1236,0
7467,0
5506,0
6603,1
11512,0
9567,0
12813,0
2916,0
6162,0
4457,0
8879,2
11247,0
8262,0
12788,0
3746,0
9533,1
7248,0
5303,0
10559,2
14306,2
10116,0
15579,0
13618,0
3465,0
6983,0
10772,0
9067,0
2416,0
1582,0
7813,0
14016,2
10747,0
11858,0
9897,0
13415,0
3262,0
1301,0
6764,0
4803,0
11577,0
1116,1
13134,0
2981,0
252,0
6483,0
4522,0
15095,0
14407,2
10272,0
8327,0
14814,0
4067,0
1082,0
7313,0
5608,0
11991,2
3379,2
9413,0
15644,0
12915,0
2762,0
6264,0
4319,0
2145,2
15212,2
13498,1
9132,0
12634,0
2481,0
3592,0
1903,0
8134,0
9811,2
3160,2
10218,0
15425,0
13464,0
3583,0
598,0
6829,0
4868,0
9345,2
5371,1
10874,0
3142,1
8913,0
13199,0
2278,0
317,0
6548,0
15144,0
5954,0
13949,2
8066,2
2020,2
10593,0
8632,0
9759,0
14285,0
3108,0
1403,0
7634,0
4649,0
9327,2
7017,2
715,2
14941,0
12980,0
98,0
4368,0
5751,0
505,2
12292,2
8032,2
8429,0
11158,0
12699,0
14066,0
3913,0
1952,0
7175,0
3049,1
14660,0
9876,2
12244,0
9259,0
15490,0
13785,0
2608,0
663,0
7150,0
4165,0
9666,2
10939,0
8978,0
14441,0
12480,0
3710,0
1749,0
6019,0
10251,2
10658,0
12025,0
10064,0
13326,0
1468,0
5217,1
6243,2
11744,0
8775,0
15006,0
163,0
6650,0
7761,0
5800,0
14389,2
10455,0
8494,0
14725,0
14131,0
3978,0
1249,0
7480,0
5535,0
11973,2
13267,1
3361,2
12826,0
2929,0
6191,0
4230,0
11260,0
3512,1
8275,0
12545,0
13912,0
3775,0
1814,0
14506,0
3158,2
15423,4
10129,0
15592,0
13647,0
765,0
6996,0
5035,0
10785,0
9080,0
15327,0
12342,0
484,0
