stu,skill,crtRatio
2785,120,0.75
458,28,0.7741935483870968
2603,117,1.0
69,56,1.0
506,118,0.7083333333333334
140,33,1.0
239,27,0.8333333333333334
308,40,0.0
2272,119,0.2
1071,119,0.85
2009,73,1.0
3019,4,0.75
185,119,0.4838709677419355
263,54,0.7
1118,103,0.2857142857142857
447,88,0.8
1480,93,0.8
2813,93,0.8
259,45,0.8
249,76,0.8333333333333334
904,95,0.6
2351,120,0.6
3272,18,0.875
2836,93,0.75
1510,76,0.6
108,120,0.0
1510,30,0.7142857142857143
2355,93,1.0
169,4,0.875
3310,111,1.0
2332,119,1.0
850,119,1.0
256,41,0.46153846153846156
921,84,1.0
243,113,1.0
1295,15,0.0
2037,97,0.6
164,32,0.6
3290,118,1.0
291,76,1.0
1246,85,1.0
332,67,0.4444444444444444
2428,52,1.0
252,34,0.5
1592,81,0.8333333333333334
455,66,0.6666666666666666
1141,85,0.0
854,76,1.0
306,113,0.4
91,93,0.6666666666666666
572,71,0.5
2907,93,0.25
3329,76,0.6
2361,22,0.0
2267,54,0.0
866,120,0.875
2602,7,1.0
2026,97,0.8
3293,120,0.375
833,88,0.875
135,56,1.0
1262,22,0.75
2,41,1.0
279,67,0.8571428571428571
77,30,0.7692307692307693
212,51,1.0
3259,62,1.0
3299,80,0.5454545454545454
1191,22,0.6
2861,93,0.7142857142857143
2365,118,0.5
100,87,0.6666666666666666
95,76,1.0
146,15,1.0
492,54,1.0
75,28,0.9230769230769231
142,118,1.0
301,76,0.5
332,61,0.2857142857142857
291,105,0.1875
268,44,0.5
3259,95,0.9
755,112,1.0
151,63,0.0
2346,22,0.3333333333333333
654,49,0.3125
732,37,1.0
1161,121,0.0
2006,18,0.8333333333333334
99,51,0.6
8,105,0.75
799,116,1.0
284,97,0.6
2570,112,1.0
3326,33,0.4444444444444444
3273,50,0.9166666666666666
963,87,0.6
340,108,1.0
3313,120,0.8461538461538461
246,51,1.0
2935,18,0.75
3254,21,0.5263157894736842
2135,22,0.3157894736842105
428,111,0.8
180,119,1.0
3292,51,0.9
2003,86,1.0
2566,28,0.42857142857142855
302,22,0.6666666666666666
253,103,1.0
75,71,0.5
1546,71,0.6
236,81,0.8888888888888888
2563,3,0.25
1240,95,1.0
3328,112,1.0
937,22,0.7272727272727273
97,41,1.0
258,62,1.0
1385,53,0.0
1659,108,1.0
3299,26,0.0
74,76,1.0
1998,120,0.3333333333333333
1616,56,1.0
47,89,1.0
28,93,1.0
2007,54,1.0
8,4,1.0
3327,1,1.0
1989,74,0.6
2802,74,0.8888888888888888
2024,119,0.6
458,0,0.30434782608695654
840,84,0.95
1665,28,0.8
262,33,1.0
1514,119,0.4473684210526316
152,30,1.0
1178,59,1.0
35,118,1.0
2117,76,0.0
3315,62,1.0
42,88,0.8888888888888888
1993,15,0.8
1376,59,0.6
1053,113,0.3333333333333333
498,54,0.7
758,71,0.6666666666666666
3310,103,0.75
1402,64,0.6363636363636364
3292,49,0.7777777777777778
2060,15,1.0
2938,119,0.6666666666666666
162,6,0.6
2344,51,1.0
859,81,1.0
413,59,1.0
491,51,0.75
577,86,0.0
742,59,1.0
1771,61,1.0
445,53,0.5
3321,18,0.9375
3265,47,0.7142857142857143
2339,88,0.0
3256,60,0.3333333333333333
451,108,0.8888888888888888
2974,22,1.0
1056,90,1.0
480,62,0.64
487,107,0.8333333333333334
1140,41,0.0
3303,44,1.0
843,84,1.0
1266,119,1.0
1925,22,0.8571428571428571
1427,22,1.0
3264,65,1.0
1511,54,0.5
3260,0,1.0
3256,94,0.5454545454545454
703,18,1.0
525,73,0.75
842,95,0.875
57,69,1.0
96,73,0.7142857142857143
171,33,0.7777777777777778
3314,67,1.0
3328,50,0.8333333333333334
1553,56,1.0
2859,93,0.6
175,18,0.8333333333333334
241,71,0.8333333333333334
52,87,0.5
313,112,0.16666666666666666
2050,93,0.0
2218,116,1.0
1614,45,0.0
2272,84,0.07407407407407407
714,37,1.0
2283,18,0.0
3058,18,1.0
268,52,1.0
336,91,0.75
84,118,1.0
2103,95,0.3076923076923077
2918,119,1.0
321,23,0.35714285714285715
441,108,0.6
3321,80,1.0
3324,28,0.868421052631579
341,99,1.0
2801,50,0.9090909090909091
1631,53,0.0
901,107,0.8333333333333334
1156,59,0.5
639,51,0.6
185,29,1.0
969,120,0.4
336,33,0.4
288,120,0.6666666666666666
266,72,0.7142857142857143
724,49,0.42857142857142855
2293,118,0.42857142857142855
137,59,0.85
68,84,1.0
139,44,1.0
2221,118,0.875
213,73,0.75
299,28,0.26666666666666666
284,16,0.75
2127,54,0.0
2117,111,0.0
3325,56,1.0
842,29,1.0
3320,67,0.8421052631578947
3259,67,1.0
3317,90,0.8333333333333334
1124,66,1.0
60,51,0.8333333333333334
2344,71,0.5714285714285714
268,118,0.8125
1591,79,1.0
2957,15,1.0
1830,28,0.875
2095,67,0.2857142857142857
84,48,0.0
2082,58,0.5
3286,23,1.0
3228,29,0.7
991,67,0.5
2521,69,1.0
173,79,1.0
241,112,0.0
1349,92,0.8333333333333334
1057,85,0.56
2110,76,0.6666666666666666
457,84,1.0
194,67,0.30434782608695654
605,33,0.6363636363636364
250,79,1.0
1479,95,1.0
3297,66,1.0
512,53,0.6
675,37,0.0
139,73,0.9375
397,51,0.8571428571428571
1256,84,1.0
2322,118,0.13333333333333333
3156,96,0.4
2711,18,1.0
1455,120,0.5
494,22,0.8235294117647058
2159,81,0.53125
2046,29,1.0
2459,2,1.0
112,73,0.0
3324,121,1.0
1467,15,1.0
397,2,0.6
1957,22,1.0
3277,69,1.0
301,119,1.0
892,22,0.0
3254,56,1.0
3211,84,0.0967741935483871
168,65,1.0
258,100,1.0
3258,47,0.6666666666666666
145,18,1.0
566,96,0.2
239,61,0.0
2440,54,0.8235294117647058
3299,119,0.8333333333333334
200,96,0.0
246,2,0.8
96,119,0.0
2409,76,0.8333333333333334
5,84,1.0
1471,4,1.0
422,112,1.0
241,29,1.0
2008,61,0.7142857142857143
101,87,1.0
262,111,1.0
203,61,0.3684210526315789
3297,111,0.75
2076,51,1.0
3305,51,0.782608695652174
1366,22,0.0
1256,22,0.0
266,2,0.9090909090909091
2018,47,1.0
2585,97,0.8333333333333334
184,30,0.5
435,84,0.6666666666666666
3315,120,1.0
852,120,1.0
313,113,0.6
829,84,1.0
72,114,0.8888888888888888
179,5,1.0
160,113,1.0
249,28,0.5633802816901409
2171,22,0.0
156,47,1.0
156,112,1.0
100,27,0.9090909090909091
2002,49,1.0
3319,16,1.0
168,60,0.0
532,64,1.0
3304,33,0.5555555555555556
3309,64,0.8947368421052632
1463,54,0.6
3257,110,1.0
3253,119,1.0
269,61,0.6
3230,29,1.0
265,116,0.7777777777777778
2002,107,0.8571428571428571
144,95,1.0
3316,18,0.8333333333333334
40,61,0.5714285714285714
3289,99,0.8
249,95,0.8181818181818182
3326,30,1.0
1473,81,1.0
1002,73,0.5
3312,92,0.8571428571428571
288,89,1.0
2794,22,0.6666666666666666
3286,61,0.3333333333333333
284,24,1.0
1994,5,0.8333333333333334
2276,59,0.0
3325,32,0.25
1472,53,0.0
3282,79,0.75
1261,22,0.0
34,54,1.0
3314,110,1.0
253,50,0.6666666666666666
3300,41,0.6666666666666666
1522,15,0.5
3323,118,0.7692307692307693
263,80,0.2777777777777778
3310,18,0.9090909090909091
1443,47,0.0
3257,22,0.9090909090909091
1518,116,0.6666666666666666
253,93,0.6842105263157895
290,28,0.5892857142857143
150,79,0.6666666666666666
267,28,0.546875
3318,81,1.0
1997,111,1.0
251,76,1.0
156,120,0.9
140,80,0.5
267,107,0.8333333333333334
2366,91,0.14285714285714285
269,63,0.6
1483,110,0.0
256,69,1.0
3284,118,0.6666666666666666
182,22,0.8333333333333334
3297,74,0.75
162,30,1.0
139,81,1.0
759,74,0.5
2581,32,0.38461538461538464
957,62,0.4
2008,99,1.0
2103,22,0.26666666666666666
2088,53,0.0
258,50,0.8461538461538461
2706,59,0.07142857142857142
3302,51,1.0
243,64,0.5294117647058824
2601,18,0.75
154,64,0.7857142857142857
237,84,0.6666666666666666
1261,84,1.0
166,1,1.0
166,110,1.0
2138,95,0.75
963,22,1.0
1227,61,0.0
3309,96,1.0
1055,13,1.0
259,95,0.6923076923076923
61,41,0.5
2059,63,0.0
3316,99,0.6363636363636364
28,15,0.75
106,47,1.0
3153,73,1.0
508,33,0.5294117647058824
2698,118,0.6666666666666666
596,41,1.0
79,81,1.0
150,67,1.0
2077,91,1.0
573,106,1.0
3265,118,0.625
40,99,1.0
889,58,0.4
668,18,0.8
608,62,0.5
935,118,0.8
163,60,0.6666666666666666
1459,76,0.0
157,119,1.0
1551,0,0.0
3290,67,0.8636363636363636
2046,48,1.0
160,121,0.625
3301,112,1.0
2064,67,0.0
62,87,0.0
133,4,0.75
2303,45,0.0
1585,2,0.625
456,32,0.6
3288,90,0.7777777777777778
496,73,0.6666666666666666
2695,29,1.0
266,97,0.6785714285714286
253,1,0.4
621,49,0.3
1345,37,0.8
247,2,0.7619047619047619
28,18,1.0
2007,5,1.0
965,73,0.9
332,87,1.0
500,62,0.375
144,103,0.75
184,38,0.8333333333333334
266,19,1.0
1096,4,0.7142857142857143
2635,71,1.0
499,28,1.0
411,37,0.5
149,103,1.0
227,71,0.875
3305,37,0.8571428571428571
1374,59,0.4074074074074074
1610,118,0.8
2470,2,1.0
2991,50,0.6
218,67,0.26666666666666666
267,95,0.8333333333333334
1139,67,0.25
1620,84,0.8571428571428571
3292,103,1.0
276,53,0.6428571428571429
580,2,0.0
72,116,0.6
266,28,0.6756756756756757
286,120,0.7142857142857143
11,22,0.0
1477,74,0.0
2064,97,0.16666666666666666
1581,28,0.7142857142857143
43,76,1.0
2138,112,0.5
3291,91,0.8888888888888888
768,38,0.6
2002,119,1.0
165,22,0.9090909090909091
1466,120,1.0
1451,64,0.6666666666666666
2475,64,0.7777777777777778
147,84,0.8
300,91,1.0
2572,3,0.5
2989,50,0.5
176,29,0.6666666666666666
416,41,0.0
1122,2,1.0
144,66,1.0
3300,74,0.8333333333333334
3191,23,0.0
2839,50,0.9090909090909091
259,103,0.6
2203,4,0.0
195,67,0.875
830,119,0.8461538461538461
2006,76,1.0
456,119,0.8666666666666667
3190,119,1.0
3264,30,1.0
265,80,1.0
22,99,0.5
352,96,0.041666666666666664
494,28,1.0
594,67,0.6666666666666666
322,112,0.6
272,77,0.7619047619047619
1500,76,1.0
136,53,0.8333333333333334
253,51,0.8
3291,32,1.0
60,120,0.8
3135,119,0.6
3268,117,1.0
1998,33,0.8571428571428571
106,64,0.8
107,87,1.0
2323,58,0.47058823529411764
61,17,1.0
192,85,0.6
2825,74,0.9
2650,22,0.0
106,39,0.5
2001,91,1.0
183,41,0.5
3230,54,0.75
3273,97,0.7727272727272727
596,33,0.75
3269,118,0.7368421052631579
14,22,0.3333333333333333
741,59,1.0
1089,96,0.0
182,63,0.16666666666666666
2006,2,0.75
475,54,0.8235294117647058
839,84,0.8260869565217391
2265,99,0.6
154,72,0.76
1546,74,0.75
2038,37,0.7692307692307693
288,46,0.0
1055,30,0.3333333333333333
58,79,0.5714285714285714
3282,120,1.0
3279,62,1.0
1700,85,0.0
839,76,0.8
1652,108,0.8333333333333334
166,52,1.0
1380,67,0.5555555555555556
211,96,0.5
159,97,0.8823529411764706
3265,50,0.6666666666666666
2061,111,0.3333333333333333
597,67,0.0
495,4,0.7142857142857143
252,81,0.8333333333333334
2975,37,0.5555555555555556
83,37,1.0
145,33,0.7777777777777778
1735,61,1.0
238,15,0.5
60,15,1.0
3290,2,0.7619047619047619
573,16,1.0
269,113,0.6
2974,119,0.21428571428571427
2894,18,1.0
3312,37,0.8333333333333334
2045,27,0.9565217391304348
3297,29,1.0
72,28,0.625
1556,93,1.0
227,95,1.0
2063,97,0.375
2390,120,0.0
2280,76,0.0
1071,67,0.0
623,22,1.0
1656,108,1.0
249,58,0.0
936,96,0.0
3267,107,0.8333333333333334
222,73,0.875
293,62,0.0
925,28,0.46153846153846156
3301,54,1.0
3273,84,0.8571428571428571
234,50,1.0
156,4,0.8461538461538461
3329,65,1.0
73,118,0.9444444444444444
2961,71,0.0
259,114,0.6666666666666666
472,4,1.0
1034,73,0.8571428571428571
3312,85,1.0
2717,106,0.0
1988,99,1.0
1381,18,1.0
247,80,0.6
2330,120,1.0
3288,21,0.7142857142857143
3262,21,1.0
867,116,0.0
227,1,0.0
252,50,0.5555555555555556
455,112,0.5555555555555556
135,28,0.7857142857142857
241,99,0.6
245,121,1.0
3292,114,1.0
3268,103,0.7142857142857143
137,54,1.0
3266,90,0.8333333333333334
3308,72,0.7916666666666666
43,22,1.0
2453,121,0.6
155,90,0.75
33,62,0.7333333333333333
156,37,0.8235294117647058
347,118,0.42
3307,44,1.0
2729,18,0.3333333333333333
2024,27,0.7083333333333334
458,84,0.7692307692307693
1124,22,0.35294117647058826
265,69,1.0
185,96,0.42857142857142855
430,120,0.5
171,62,1.0
2075,120,1.0
1287,37,1.0
419,59,0.3333333333333333
432,119,1.0
2061,97,0.6666666666666666
1994,114,1.0
402,79,0.8571428571428571
253,121,0.8
851,84,1.0
244,56,1.0
368,118,0.5573770491803278
734,37,1.0
33,68,0.75
1989,38,0.25
155,39,1.0
1870,22,0.7894736842105263
2597,53,0.6666666666666666
144,84,0.8571428571428571
164,120,0.5
2246,29,1.0
2031,108,0.7142857142857143
32,77,0.6363636363636364
139,33,0.8
1589,51,0.5
182,16,1.0
936,119,0.42857142857142855
159,44,1.0
1556,85,0.625
202,118,0.6197183098591549
200,53,0.8333333333333334
142,50,0.9090909090909091
255,99,1.0
2324,79,1.0
661,49,0.75
303,6,1.0
567,109,0.375
1849,28,1.0
283,79,1.0
1732,85,1.0
76,116,1.0
2910,81,1.0
403,79,0.7333333333333333
447,56,1.0
2922,74,0.5555555555555556
155,121,0.5
2044,22,0.5
2218,15,1.0
32,5,0.75
254,54,0.8461538461538461
645,19,0.5
136,71,0.8181818181818182
2590,119,0.7777777777777778
3287,17,0.7142857142857143
426,5,0.875
939,118,0.0
2495,52,1.0
277,119,0.9482758620689655
458,79,1.0
2142,99,0.0
286,95,0.875
967,66,1.0
17,99,1.0
287,73,0.7
256,53,0.5909090909090909
239,85,0.6
3274,30,1.0
2738,85,1.0
827,22,0.8518518518518519
266,45,0.8
430,85,0.8125
59,58,0.5454545454545454
3320,51,0.8
161,73,1.0
933,47,0.0
2632,18,0.6
168,74,0.5555555555555556
1164,69,1.0
2004,120,1.0
934,84,0.9333333333333333
76,54,0.875
107,56,0.8
1448,18,1.0
3014,85,0.0
245,64,0.6428571428571429
1634,27,0.35
2419,13,0.6666666666666666
3329,15,1.0
1695,61,0.7142857142857143
1866,22,0.8888888888888888
2341,64,0.375
165,90,1.0
56,120,0.8
71,13,1.0
142,39,1.0
833,22,0.9411764705882353
1353,28,0.0
1617,119,1.0
3287,120,0.9
2364,54,0.6666666666666666
2637,37,0.0
1473,67,0.6
1988,37,1.0
1194,22,0.5714285714285714
349,33,0.23809523809523808
1,120,0.42857142857142855
70,105,0.5
305,113,0.6
861,5,0.1
286,29,1.0
3161,54,0.7142857142857143
105,120,1.0
1474,95,0.5
331,34,0.5
153,18,1.0
2083,120,0.6
1258,51,0.6
59,93,1.0
1245,87,0.6
840,54,0.9090909090909091
3316,79,1.0
3296,6,1.0
3134,22,0.75
475,76,0.75
3317,2,0.8571428571428571
2052,53,0.5
371,85,0.5
2882,62,0.75
3313,4,0.7272727272727273
793,49,0.4
3312,93,0.8571428571428571
2994,74,1.0
162,54,0.9
166,85,0.8181818181818182
2147,119,0.6666666666666666
259,47,0.5
611,93,0.75
175,38,0.0
253,22,1.0
428,6,0.6
149,47,0.42857142857142855
1559,56,1.0
482,85,0.0
142,2,0.8125
1097,118,0.2857142857142857
97,88,1.0
30,85,0.9333333333333333
70,84,1.0
3307,17,1.0
348,61,0.3076923076923077
3275,2,0.6388888888888888
2367,84,0.75
175,88,0.5714285714285714
3266,26,0.3333333333333333
2095,4,1.0
171,35,1.0
862,85,0.0
148,22,1.0
2402,28,1.0
2052,119,1.0
334,40,0.1111111111111111
2798,50,1.0
248,76,1.0
247,47,0.4
445,58,0.65
3110,96,0.0
27,32,0.7857142857142857
269,107,1.0
347,67,0.125
940,119,0.0
523,73,0.9090909090909091
144,73,0.9285714285714286
355,96,0.42857142857142855
1508,65,1.0
1616,28,0.8032786885245902
365,96,1.0
3257,67,0.9285714285714286
64,67,0.75
3277,93,0.8571428571428571
3295,15,1.0
2395,119,0.0
579,4,0.8
209,73,1.0
2569,97,0.2
2352,120,0.0
967,74,0.5
2258,84,0.5
182,119,0.5714285714285714
1618,99,0.7142857142857143
448,22,0.6923076923076923
2367,22,1.0
1915,22,1.0
508,73,0.0
1291,19,0.5
2085,118,0.25
3283,4,1.0
3275,72,0.5172413793103449
3264,97,0.7619047619047619
419,38,0.25
497,54,1.0
1468,59,0.75
1167,61,0.3333333333333333
147,81,1.0
144,51,0.9
2363,2,0.7142857142857143
302,59,0.75
40,120,0.8571428571428571
1063,85,0.4
269,41,0.5
3310,51,1.0
175,5,0.75
1471,85,0.6
243,53,1.0
3290,50,1.0
2218,69,1.0
3322,37,0.6842105263157895
1151,67,0.6666666666666666
145,86,0.5681818181818182
3328,72,0.6829268292682927
3155,118,0.5833333333333334
156,63,0.6
233,96,0.46153846153846156
845,76,0.75
2759,37,0.0
2039,119,1.0
2926,72,0.0
451,73,0.8333333333333334
999,37,0.75
2738,64,1.0
562,74,0.0
257,72,0.7037037037037037
3306,30,0.75
862,118,0.375
2686,91,0.0
3283,33,0.75
3015,59,1.0
2062,22,1.0
716,37,0.0
270,119,0.796875
3311,116,0.7435897435897436
852,22,0.4117647058823529
63,66,0.75
464,22,0.6818181818181818
3278,4,1.0
3259,114,1.0
231,18,0.5714285714285714
441,62,0.5
873,67,0.5
3285,50,0.4
2027,67,0.18181818181818182
850,22,0.875
165,119,1.0
52,27,1.0
3328,41,0.5
796,85,0.26666666666666666
397,33,0.7142857142857143
242,76,1.0
64,96,0.0
755,52,1.0
1716,64,0.0
2379,119,0.29411764705882354
2820,18,1.0
374,89,0.5
286,112,1.0
927,84,0.8
2119,99,1.0
2000,108,0.0
1131,47,1.0
3322,74,0.6
3253,24,0.6666666666666666
2057,29,1.0
1543,38,0.5
1347,67,0.0
453,3,1.0
246,119,1.0
7,76,0.8
175,62,0.2
149,21,0.8333333333333334
2323,4,0.05263157894736842
2963,50,0.75
180,51,1.0
3264,67,0.8333333333333334
3018,119,1.0
86,48,1.0
1458,71,0.0
3314,18,0.8571428571428571
579,81,1.0
88,87,0.7777777777777778
250,49,0.3939393939393939
78,71,0.6666666666666666
146,91,0.8888888888888888
441,91,1.0
2035,29,0.8181818181818182
2455,85,1.0
1999,91,1.0
3300,71,1.0
2490,86,0.0
349,67,0.2777777777777778
3306,53,0.8571428571428571
142,120,0.75
134,37,0.8333333333333334
1259,87,1.0
2551,49,1.0
882,119,0.15625
19,22,0.5
3290,72,0.7666666666666667
3144,118,1.0
3299,94,0.75
1123,84,1.0
1994,107,0.8333333333333334
3278,23,0.8
2581,3,1.0
2223,84,0.125
3301,63,0.4444444444444444
445,108,1.0
2360,91,0.4
2010,119,1.0
176,86,0.5
1055,90,0.6
3261,29,1.0
537,24,0.8
261,37,0.9166666666666666
3316,100,0.5
66,79,0.7333333333333333
2402,66,1.0
2379,91,0.5714285714285714
571,6,1.0
3284,113,0.8
452,45,1.0
1495,119,0.5714285714285714
497,62,0.75
335,62,1.0
100,21,0.9230769230769231
3198,119,1.0
156,49,0.5555555555555556
1638,71,0.0
2036,93,0.0
30,3,0.5
108,27,1.0
3307,49,0.4090909090909091
2952,38,0.0
1134,29,1.0
65,41,1.0
136,32,1.0
391,41,0.75
47,28,0.6896551724137931
459,113,1.0
3322,52,1.0
2432,64,0.6666666666666666
436,4,1.0
252,29,1.0
1053,74,0.3333333333333333
816,38,1.0
938,84,0.6666666666666666
2057,67,0.6666666666666666
1079,119,0.23529411764705882
628,54,1.0
3274,91,0.8
3299,112,0.6
248,120,0.8571428571428571
185,68,0.75
1837,28,0.875
3306,22,1.0
495,119,0.75
3253,85,0.6428571428571429
839,73,1.0
284,73,1.0
863,51,0.8181818181818182
2295,38,0.0
2325,76,0.3333333333333333
1262,59,0.5714285714285714
264,24,1.0
2701,84,1.0
1010,66,1.0
3253,28,0.92
2279,116,0.8571428571428571
138,120,0.9166666666666666
53,51,1.0
2378,84,1.0
3270,2,0.7857142857142857
805,67,0.625
2106,4,0.0
3254,95,0.8181818181818182
3126,85,0.8333333333333334
42,74,0.75
146,33,0.8333333333333334
151,24,1.0
151,99,1.0
3310,93,0.7777777777777778
873,118,0.8
186,96,0.0
1484,25,1.0
2452,121,0.6666666666666666
2946,15,1.0
3317,93,1.0
2060,2,0.6
1347,91,1.0
162,79,1.0
297,62,0.5
135,62,1.0
1168,100,1.0
3260,30,0.75
2902,50,1.0
439,68,1.0
2094,22,0.75
1053,90,0.6153846153846154
3096,18,0.8571428571428571
24,105,0.5
208,96,0.3333333333333333
169,99,1.0
418,33,0.0
453,49,0.5333333333333333
682,37,1.0
1195,22,1.0
52,93,1.0
142,112,1.0
565,73,1.0
446,77,1.0
426,116,1.0
453,120,0.6538461538461539
2941,27,0.0
3286,107,1.0
265,84,0.7777777777777778
102,119,1.0
153,93,1.0
480,91,1.0
2494,65,1.0
245,53,0.8666666666666667
1996,67,1.0
3285,71,0.7
281,77,0.9090909090909091
152,1,0.75
246,90,1.0
3293,95,1.0
330,2,0.5714285714285714
2925,61,0.75
844,27,0.7222222222222222
493,51,0.7142857142857143
1246,118,0.42857142857142855
429,118,0.0
1631,59,0.5454545454545454
166,63,0.6666666666666666
335,54,0.625
3036,18,0.42857142857142855
2365,54,1.0
931,28,1.0
42,111,0.5
79,59,0.43333333333333335
2034,61,0.3333333333333333
1824,79,1.0
2344,15,0.0
448,5,0.6666666666666666
610,50,1.0
892,84,0.5483870967741935
261,85,0.85
47,95,1.0
2301,85,1.0
3253,94,0.75
791,51,0.7142857142857143
3297,53,0.6428571428571429
257,26,0.0
153,99,0.5
1702,85,0.75
1496,75,0.0
1479,85,0.0
3270,18,0.9
2056,22,1.0
2221,85,0.0
2569,49,1.0
3318,63,0.6
162,28,0.88
179,73,1.0
621,66,1.0
3304,110,0.5
922,28,0.5555555555555556
3132,62,1.0
456,111,0.8
42,66,1.0
2880,22,1.0
246,97,0.6610169491525424
501,119,0.7333333333333333
30,21,0.7222222222222222
1471,59,0.6666666666666666
971,120,0.5
459,97,0.6206896551724138
1067,118,0.5
257,103,1.0
2417,13,1.0
3294,99,0.5
257,51,0.6842105263157895
3326,66,1.0
78,92,0.75
152,53,0.6842105263157895
1153,85,0.7142857142857143
217,68,1.0
3264,79,1.0
1427,111,1.0
434,119,0.6
35,17,0.5
284,51,1.0
558,85,0.0
138,74,0.7857142857142857
725,91,0.8333333333333334
261,96,1.0
1408,29,0.42857142857142855
60,111,0.6
1615,79,1.0
3314,69,1.0
1990,95,1.0
79,91,0.8823529411764706
473,118,0.875
846,119,0.7428571428571429
2545,117,1.0
2167,4,0.2
2499,52,1.0
2180,95,0.631578947368421
577,61,1.0
860,119,0.5172413793103449
2969,95,1.0
206,85,0.2
1484,4,1.0
606,33,0.5714285714285714
764,114,1.0
247,65,1.0
1367,76,1.0
3294,94,1.0
469,107,0.8
1212,22,0.6666666666666666
1770,118,1.0
1592,118,0.125
571,109,0.6666666666666666
455,6,0.2857142857142857
1056,26,0.0
2109,76,1.0
3158,73,1.0
3326,0,0.0
1818,107,1.0
91,15,1.0
171,60,0.2
904,73,0.8125
3303,67,0.8461538461538461
3255,33,0.8571428571428571
107,67,0.3333333333333333
386,84,0.9090909090909091
184,63,0.5
439,81,1.0
1468,74,1.0
254,110,0.4666666666666667
269,71,0.7857142857142857
3282,73,1.0
1248,85,0.3333333333333333
3259,65,1.0
2959,38,0.3333333333333333
1471,15,0.6
856,81,0.5555555555555556
2952,93,0.5
1825,23,1.0
166,69,1.0
2902,86,0.7
2073,119,1.0
56,41,1.0
844,22,0.8333333333333334
1619,24,0.5555555555555556
1240,85,0.5
610,85,0.0
3022,85,0.0
200,67,1.0
290,34,1.0
554,38,0.0
445,26,0.0
1222,84,1.0
241,114,0.5
3288,73,0.9375
312,23,0.75
40,39,1.0
1257,85,0.0
492,62,0.3333333333333333
447,37,0.6
263,99,0.5555555555555556
1996,5,1.0
250,65,1.0
1479,93,1.0
1295,51,0.7857142857142857
3297,76,1.0
2041,38,0.0
3270,51,1.0
354,33,0.43478260869565216
184,1,1.0
453,103,0.7142857142857143
1304,79,1.0
2343,21,0.0
3317,17,0.8571428571428571
157,51,1.0
2685,116,0.0
2597,93,1.0
2062,76,0.8
461,54,1.0
2882,22,0.6666666666666666
1960,22,0.8
2342,49,1.0
166,96,0.75
40,85,0.8
257,23,0.7142857142857143
651,37,0.8
440,111,0.0
323,0,0.0
1558,85,0.0
3286,60,0.5
3311,72,0.6363636363636364
2269,84,0.3333333333333333
2034,111,1.0
280,119,0.7872340425531915
1613,18,1.0
2908,74,1.0
2372,54,1.0
1184,53,0.3333333333333333
3308,93,1.0
2427,121,0.0
3274,53,0.4827586206896552
2409,27,0.7777777777777778
3265,23,1.0
168,71,0.8888888888888888
1498,40,0.5454545454545454
442,85,0.8333333333333334
1734,85,1.0
149,76,1.0
1262,79,0.38461538461538464
456,76,1.0
261,120,0.75
90,0,0.75
459,58,0.8571428571428571
1629,85,0.0
268,116,0.8571428571428571
296,119,1.0
859,27,0.1111111111111111
3175,119,1.0
2160,22,0.6
964,17,0.25
156,118,1.0
2410,108,1.0
2319,91,0.5
2000,59,0.7777777777777778
1182,11,1.0
2458,65,1.0
272,67,0.25
366,51,1.0
3319,22,1.0
323,66,1.0
3300,63,0.6
3101,118,0.5555555555555556
284,107,0.8333333333333334
68,56,0.7
157,85,0.7272727272727273
903,29,1.0
2292,91,0.0
183,0,1.0
107,28,0.36363636363636365
73,100,1.0
228,45,0.5
3265,85,0.5
3275,47,0.7272727272727273
637,107,0.0
111,62,0.5
2006,59,1.0
2706,108,0.0
3303,95,1.0
78,26,0.0
184,61,0.6666666666666666
824,51,1.0
2996,99,0.0
975,90,0.0
37,76,0.8333333333333334
329,118,0.75
2600,85,0.6666666666666666
167,41,1.0
382,79,0.3333333333333333
2003,74,0.6666666666666666
2120,119,0.375
1314,56,0.9230769230769231
11,119,1.0
2265,54,1.0
3314,112,1.0
729,49,0.3870967741935484
156,48,0.5
847,76,1.0
264,95,0.7142857142857143
62,116,0.0
569,62,0.5
898,84,1.0
3296,120,0.8571428571428571
885,107,0.8461538461538461
937,119,0.5510204081632653
606,41,0.6666666666666666
691,93,1.0
2043,2,0.6666666666666666
38,91,1.0
267,26,0.5
3046,18,0.7
185,56,0.6666666666666666
1516,4,0.5
1608,118,0.8333333333333334
238,50,0.6666666666666666
1121,62,1.0
162,0,1.0
74,51,0.8888888888888888
2828,15,0.0
2047,119,1.0
2221,62,0.25
3270,59,0.5
189,73,0.7777777777777778
720,37,0.5
2789,28,1.0
60,61,0.6
3247,62,0.6666666666666666
1121,54,0.5454545454545454
1586,71,0.5
1825,93,1.0
2070,54,1.0
29,81,1.0
427,120,1.0
439,19,0.5714285714285714
247,56,0.5384615384615384
846,5,1.0
183,68,0.6666666666666666
